,arguments,label
303," ""The international community must take action to address the crisis in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
304," ""Economic sanctions against Russia are a legitimate response to its aggression towards Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
305," ""Diplomatic efforts to resolve the conflict in Ukraine have been unsuccessful so far",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
306," ""The situation in Ukraine is a threat to international peace and security",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
307," ""Ukraine needs military aid to defend itself against Russian aggression",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
308," ""The US and Europe should provide more military aid to Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
309," ""The West should impose harsher economic sanctions on Russia for its actions in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
310," ""The conflict in Ukraine is a proxy war between the US and Russia",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
311," ""Ukraine's territorial integrity must be respected and upheld by the international community",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
312," ""The Russian annexation of Crimea is illegal and must be reversed",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
313," ""The Minsk agreements have not been fully implemented, prolonging the conflict in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
314," ""The Normandy format talks have not resulted in a lasting ceasefire or political solution in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
315," ""The OSCE Special Monitoring Mission to Ukraine has reported on ceasefire violations and restrictions on its freedom of movement",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
316," ""The UN General Assembly adopted a resolution condemning the Russian aggression against Ukraine and calling for respect for its territorial integrity",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
317," ""The international community must hold Russia accountable for its actions in Ukraine, including its violation of international law and human rights"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=436cf394-fc87-11ee-bafe-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
318," ""NATO should expand its membership to include Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=48e36ea0-fca2-11ee-9c44-a913a67ca155&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
319," ""Russia is a threat to Ukraine's sovereignty and territorial integrity",https://www.bloomberg.com/tosv2.html?vid=&uuid=48e36ea0-fca2-11ee-9c44-a913a67ca155&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
320," ""The international community should take action to stop Russia's aggression in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=48e36ea0-fca2-11ee-9c44-a913a67ca155&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
321," ""Ukraine has the right to defend itself against Russian attacks",https://www.bloomberg.com/tosv2.html?vid=&uuid=48e36ea0-fca2-11ee-9c44-a913a67ca155&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
322," ""Economic sanctions against Russia are necessary to stop their destabilizing actions in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=48e36ea0-fca2-11ee-9c44-a913a67ca155&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
323," ""The annexation of Crimea by Russia is illegal and must be reversed",https://www.bloomberg.com/tosv2.html?vid=&uuid=48e36ea0-fca2-11ee-9c44-a913a67ca155&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
324," ""Political support for Ukraine from Western democracies is essential",https://www.bloomberg.com/tosv2.html?vid=&uuid=48e36ea0-fca2-11ee-9c44-a913a67ca155&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
325," ""Human rights violations in Ukraine must be addressed",https://www.bloomberg.com/tosv2.html?vid=&uuid=48e36ea0-fca2-11ee-9c44-a913a67ca155&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
326," ""The conflict in eastern Ukraine has resulted in a humanitarian crisis",https://www.bloomberg.com/tosv2.html?vid=&uuid=48e36ea0-fca2-11ee-9c44-a913a67ca155&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
327," ""A peaceful resolution to the conflict in Ukraine is needed",https://www.bloomberg.com/tosv2.html?vid=&uuid=48e36ea0-fca2-11ee-9c44-a913a67ca155&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
328," ""Ukraine needs military aid to defend itself against Russian aggression"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=48e36ea0-fca2-11ee-9c44-a913a67ca155&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
329," ""Russia's invasion of Ukraine is a violation of international law",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
330," ""The US and the international community should impose tougher sanctions on Russia",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
331," ""Ukraine needs military aid to defend itself against Russian aggression",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
332," ""NATO should provide support and protection to Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
333," ""The situation in Ukraine is not just a regional conflict, but a global issue that threatens peace and stability",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
334," ""The annexation of Crimea by Russia is illegal and must be reversed",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
335," ""Ukraine has the right to self-determination and sovereignty",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
336," ""The international community should take concrete actions to hold Russia accountable for its aggression",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
337," ""The US should lead a united front in supporting Ukraine and defending democracy",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
338," ""The conflict in Ukraine is causing humanitarian crisis and displacement of people",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
339," ""The ceasefire agreements have been repeatedly violated by Russia",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
340," ""Ukraine needs economic aid to recover from the damage caused by the conflict",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
341," ""The international community should support a peaceful resolution to the conflict through diplomacy and dialogue"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=4fa6bb40-fc28-11ee-a372-94eba9691e38&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
342," ""Russia's actions in Ukraine are unacceptable",https://www.bloomberg.com/tosv2.html?vid=&uuid=58dcddc5-fbfb-11ee-9f88-b70a940aead8&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
343,"""The international community should take action against Russia's aggression towards Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=58dcddc5-fbfb-11ee-9f88-b70a940aead8&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
344,"""Economic sanctions against Russia are necessary to stop their destabilizing activities in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=58dcddc5-fbfb-11ee-9f88-b70a940aead8&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
345,"""Political and diplomatic pressure must be applied on Russia to respect Ukraine's sovereignty",https://www.bloomberg.com/tosv2.html?vid=&uuid=58dcddc5-fbfb-11ee-9f88-b70a940aead8&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
346,"""Support for Ukraine's territorial integrity is crucial",https://www.bloomberg.com/tosv2.html?vid=&uuid=58dcddc5-fbfb-11ee-9f88-b70a940aead8&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
347,"""The conflict in eastern Ukraine has resulted in a humanitarian crisis",https://www.bloomberg.com/tosv2.html?vid=&uuid=58dcddc5-fbfb-11ee-9f88-b70a940aead8&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
348,"""The Normandy format talks are an important mechanism for resolving the conflict in eastern Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=58dcddc5-fbfb-11ee-9f88-b70a940aead8&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
349,"""There is a need for a peaceful resolution to the conflict in eastern Ukraine through negotiations and dialogue",https://www.bloomberg.com/tosv2.html?vid=&uuid=58dcddc5-fbfb-11ee-9f88-b70a940aead8&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
350,"""The Minsk agreements provide a framework for resolving the conflict in eastern Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=58dcddc5-fbfb-11ee-9f88-b70a940aead8&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
351,"""International peacekeepers could help stabilize the situation in eastern Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=58dcddc5-fbfb-11ee-9f88-b70a940aead8&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
352,"""Ukraine's security and stability are important for regional peace and security"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=58dcddc5-fbfb-11ee-9f88-b70a940aead8&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
353," ""Russia's invasion of Ukraine is a threat to international peace and security",https://www.bloomberg.com/tosv2.html?vid=&uuid=5cc89401-fbfd-11ee-84d0-b73533398b9b&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
354," ""The world must stand together against Russia's aggression towards Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=5cc89401-fbfd-11ee-84d0-b73533398b9b&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
355," ""Ukraine needs military aid from the West to defend itself against Russian attacks",https://www.bloomberg.com/tosv2.html?vid=&uuid=5cc89401-fbfd-11ee-84d0-b73533398b9b&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
356," ""The US should take a leading role in supporting Ukraine and holding Russia accountable for its actions",https://www.bloomberg.com/tosv2.html?vid=&uuid=5cc89401-fbfd-11ee-84d0-b73533398b9b&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
357," ""Congressional action is necessary to provide aid to Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=5cc89401-fbfd-11ee-84d0-b73533398b9b&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
358," ""Janet Yellen emphasizes the importance of passing the Ukraine aid bill",https://www.bloomberg.com/tosv2.html?vid=&uuid=5cc89401-fbfd-11ee-84d0-b73533398b9b&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
359," ""The G7 must act as a united front to support Ukraine and ensure that Putin's regime is held accountable",https://www.bloomberg.com/tosv2.html?vid=&uuid=5cc89401-fbfd-11ee-84d0-b73533398b9b&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
360," ""Passing the aid bill is crucial for justice and peace in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=5cc89401-fbfd-11ee-84d0-b73533398b9b&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
361," ""It's time for action, not debate, in supporting Ukraine""",https://www.bloomberg.com/tosv2.html?vid=&uuid=5cc89401-fbfd-11ee-84d0-b73533398b9b&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
362," ""NATO should expand its membership to include Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=5de66e5b-fc30-11ee-a6b0-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
363," ""Russia sees NATO expansion as a security threat and is using military force to prevent it",https://www.bloomberg.com/tosv2.html?vid=&uuid=5de66e5b-fc30-11ee-a6b0-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
364," ""Ukraine has the right to choose its own security arrangements, including joining NATO",https://www.bloomberg.com/tosv2.html?vid=&uuid=5de66e5b-fc30-11ee-a6b0-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
365," ""The conflict in Ukraine is not just an internal matter but involves external aggression from Russia",https://www.bloomberg.com/tosv2.html?vid=&uuid=5de66e5b-fc30-11ee-a6b0-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
366," ""The international community should take action to stop Russia's aggression towards Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=5de66e5b-fc30-11ee-a6b0-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
367," ""Economic sanctions against Russia are necessary to pressure them to end their military actions in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=5de66e5b-fc30-11ee-a6b0-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
368," ""The Minsk agreements have failed to bring a lasting peace to Ukraine and need to be renegotiated or replaced",https://www.bloomberg.com/tosv2.html?vid=&uuid=5de66e5b-fc30-11ee-a6b0-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
369," ""Ukraine needs military aid from the West to defend itself against Russian aggression",https://www.bloomberg.com/tosv2.html?vid=&uuid=5de66e5b-fc30-11ee-a6b0-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
370," ""The conflict in Ukraine is causing a humanitarian crisis, with many civilians displaced and in need of assistance",https://www.bloomberg.com/tosv2.html?vid=&uuid=5de66e5b-fc30-11ee-a6b0-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
371," ""The international community should provide humanitarian aid to those affected by the conflict in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=5de66e5b-fc30-11ee-a6b0-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
